name,games,gameStarted,minPlayed,fieldGoals,fieldGoalsAttemp,fieldGoalsPerc,point2_Goals,point2_Attemp,point2_Perc,point3_Goals,point3_Attemp,point3_Perc,freeThrows,freeThrowsAttemp,freeThrowsPerc,offensRebounds,deffensRebounds,draft
Sean Brennan,18.0,0.0,6.9,0.7,1.7,0.433,0.2,0.7,0.25,0.6,1.0,0.556,0.8,1.4,0.6,0.1,0.5,0
Sean Brooks,105.0,38.0,17.6,3.1,5.8,0.536,3.1,5.8,0.537,0.0,0.0,0.0,2.3,4.4,0.526,1.8,2.7,0
Sean Carter,128.0,96.0,22.8,2.2,4.2,0.523,2.2,4.2,0.523,0.0,0.0,0.667,1.1,2.3,0.46,2.6,3.2,0
Sean Christiansen,51.0,16.0,14.5,1.0,2.5,0.386,0.6,1.4,0.443,0.4,1.1,0.316,0.7,1.1,0.673,0.2,0.8,0
Sean Cole,26.0,8.0,11.8,1.1,1.8,0.596,1.1,1.8,0.596,0.0,0.0,0.667,0.9,1.2,0.8,1.2,1.9,0
Sean Coleman,67.0,17.0,8.7,0.8,2.0,0.394,0.4,0.8,0.453,0.4,1.3,0.357,0.1,0.2,0.667,0.5,0.7,0
Sean Conway,69.0,40.0,24.3,2.8,6.8,0.412,1.1,2.1,0.497,1.7,4.7,0.374,0.8,1.0,0.75,1.2,3.8,0
Sean Corrigan,68.0,21.0,13.0,1.9,4.8,0.388,1.0,2.4,0.4,0.9,2.4,0.377,0.5,0.8,0.585,0.6,1.5,0
Sean Costigan,21.0,1.0,10.2,0.6,2.2,0.261,0.4,1.3,0.286,0.2,0.9,0.222,0.1,0.3,0.286,0.6,0.6,0
Sean Crawford,91.0,11.0,12.8,1.1,3.3,0.334,0.4,1.3,0.351,0.6,2.0,0.324,1.0,1.2,0.811,0.4,1.2,0
Sean Cunningham,113.0,68.0,24.1,1.9,5.6,0.349,1.3,3.6,0.368,0.6,1.9,0.314,1.3,2.0,0.652,0.5,2.2,0
Sean Haluska,62.0,10.0,16.1,1.0,3.0,0.337,0.5,1.3,0.41,0.5,1.6,0.277,0.5,0.6,0.763,0.0,1.0,0
Sean Hansen,15.0,0.0,12.3,2.1,4.7,0.451,1.5,2.5,0.579,0.7,2.2,0.303,0.6,1.0,0.6,0.5,2.1,0
Sean Harris,41.0,2.0,10.2,0.7,1.4,0.492,0.7,1.4,0.492,0.0,0.0,0.667,0.2,0.4,0.529,0.8,1.2,0
Sean Helms,4.0,0.0,2.0,0.0,1.3,0.0,0.0,0.5,0.0,0.0,0.8,0.0,1.0,1.0,1.0,0.3,0.0,0
Sean Hill,22.0,14.0,24.9,3.0,8.2,0.361,2.0,4.8,0.419,1.0,3.4,0.28,1.3,1.7,0.763,0.5,1.6,0
Sean Hobbs,12.0,0.0,3.5,0.1,0.4,0.2,0.1,0.4,0.2,0.0,0.0,0.667,0.2,0.3,0.5,0.0,0.1,0
Sean Hoehn,124.0,106.0,29.1,3.6,8.6,0.422,2.1,4.4,0.484,1.5,4.2,0.357,2.3,2.8,0.816,0.5,2.4,0
Sean Hoggs,32.0,4.0,13.8,0.9,3.0,0.305,0.2,0.7,0.333,0.7,2.3,0.297,0.3,0.4,0.615,0.3,1.0,0
Sean Houpt,14.0,0.0,4.3,0.4,0.8,0.455,0.1,0.2,0.667,0.2,0.6,0.375,0.1,0.1,1.0,0.1,0.4,0
Sean Hughley,28.0,26.0,0.667,2.0,5.0,0.403,1.1,2.6,0.432,0.9,2.3,0.369,1.5,2.4,0.618,1.3,2.1,0
Sean Mallon,129.0,76.0,19.9,2.5,4.9,0.518,2.3,4.2,0.55,0.2,0.7,0.31,1.8,2.4,0.734,1.3,2.7,0
Sean Marshall,133.0,133.0,27.5,4.2,9.9,0.429,2.9,5.9,0.482,1.4,3.9,0.347,1.4,2.2,0.65,1.5,2.0,0
Sean May,77.0,75.0,27.8,5.7,11.2,0.513,5.7,11.1,0.519,0.0,0.1,0.0,4.3,6.0,0.717,3.5,6.5,1
Sean McCarthy,79.0,27.0,11.7,0.9,2.3,0.413,0.9,2.3,0.413,0.0,0.0,0.667,0.3,0.8,0.393,1.2,2.4,0
Sean McCurdy,117.0,48.0,15.4,0.9,2.7,0.344,0.5,1.4,0.367,0.4,1.2,0.317,0.8,1.2,0.689,0.2,1.3,0
Sean McDermott,125.0,80.0,24.0,2.6,5.6,0.467,1.0,1.7,0.619,1.6,4.0,0.403,0.9,1.1,0.824,0.9,3.0,0
Sean McGonagill,114.0,113.0,36.1,4.7,12.0,0.395,2.5,6.0,0.425,2.2,6.0,0.365,2.6,3.4,0.757,0.6,3.8,0
Sean McKeon,46.0,6.0,13.2,1.4,3.5,0.403,1.4,3.4,0.408,0.0,0.0,0.0,0.6,1.0,0.659,0.8,1.1,0
Sean McNally,118.0,101.0,25.6,2.8,6.4,0.44,2.5,5.5,0.459,0.3,0.8,0.313,1.8,2.5,0.697,2.2,3.7,0
Sean McNeil,71.0,37.0,24.8,3.4,8.2,0.414,1.6,3.5,0.464,1.8,4.7,0.377,1.5,1.7,0.837,0.3,1.7,0
Sean Mccarthy,85.0,10.0,9.6,0.8,1.6,0.522,0.8,1.6,0.522,0.0,0.0,0.667,0.2,0.5,0.413,0.7,1.4,0
Sean Miller-Moore,67.0,17.0,13.2,1.7,3.0,0.573,1.7,2.6,0.647,0.0,0.4,0.077,0.6,1.1,0.548,1.1,1.7,0
Sean Mobley,88.0,42.0,18.4,1.3,3.4,0.389,0.7,1.6,0.437,0.6,1.8,0.346,0.6,0.9,0.72,0.6,2.0,0
Sean Mock,28.0,0.0,1.3,0.0,0.3,0.125,0.0,0.2,0.167,0.0,0.1,0.0,0.0,0.1,0.5,0.0,0.1,0
Sean Mollins,52.0,4.0,15.5,1.6,4.0,0.391,1.3,3.0,0.433,0.3,1.0,0.26,0.5,0.6,0.758,1.0,2.5,0
Sean Montgomery,10.0,0.0,11.9,1.8,4.3,0.419,1.7,3.5,0.486,0.1,0.8,0.125,0.7,1.3,0.538,1.3,1.2,0
Sean Morris,50.0,16.0,19.9,2.6,6.5,0.396,0.8,2.1,0.375,1.8,4.4,0.406,1.6,1.9,0.804,0.3,1.5,0
Sean Mosley,132.0,108.0,25.9,2.8,6.7,0.421,2.3,5.1,0.449,0.5,1.6,0.332,2.2,2.8,0.786,1.5,2.9,0
Sean Mullan,12.0,0.0,2.5,0.2,0.8,0.2,0.2,0.5,0.333,0.0,0.3,0.0,0.1,0.3,0.333,0.3,0.0,0
Sean Munson,88.0,50.0,21.8,3.0,6.0,0.492,3.0,5.9,0.504,0.0,0.2,0.067,3.2,4.4,0.719,2.4,4.8,0
Sean Walker,115.0,84.0,28.6,3.2,8.3,0.384,2.3,5.7,0.403,0.9,2.6,0.34,3.7,4.9,0.748,0.9,2.7,0
Sean Watson,2.0,2.0,27.0,2.0,8.5,0.235,2.0,6.0,0.333,0.0,2.5,0.0,2.0,4.0,0.5,1.5,2.5,0
Sean Williams,69.0,15.0,20.5,2.0,3.5,0.577,2.0,3.5,0.577,0.0,0.0,0.667,1.5,2.4,0.605,1.6,2.6,1
Sean Wuller,44.0,26.0,5.6,0.3,0.7,0.5,0.3,0.7,0.5,0.0,0.0,0.667,0.0,0.2,0.222,0.5,0.9,0
Sebastian Hermenier,116.0,80.0,21.5,2.1,5.1,0.416,1.7,3.8,0.45,0.4,1.2,0.308,2.2,2.8,0.77,2.0,3.0,0
Sebastian Mendoza,23.0,4.0,19.9,2.3,6.7,0.344,1.0,3.2,0.301,1.3,3.5,0.383,0.7,1.4,0.531,0.5,2.1,0
Sebastian Much,53.0,22.0,16.8,1.9,4.7,0.41,0.9,1.8,0.5,1.0,2.8,0.351,0.4,0.8,0.55,0.7,1.5,0
Sedric Martin,51.0,3.0,9.4,1.1,2.2,0.518,1.1,2.2,0.518,0.0,0.0,0.667,0.5,0.8,0.641,1.0,0.8,0
Sedrick Altman,67.0,42.0,24.7,2.4,5.7,0.423,2.1,4.3,0.481,0.3,1.4,0.245,0.9,1.4,0.663,0.6,2.4,0
Sedrick Barefield,92.0,55.0,27.1,3.9,9.6,0.406,1.9,4.3,0.443,2.0,5.3,0.376,2.4,2.9,0.811,0.3,1.7,0
Sefton Barrett,103.0,60.0,22.4,3.2,7.2,0.439,2.7,5.7,0.465,0.5,1.5,0.336,2.7,4.1,0.648,1.9,3.0,0
Sek Henry,128.0,99.0,24.3,2.3,5.6,0.412,1.6,3.3,0.482,0.7,2.4,0.315,1.4,2.2,0.651,0.7,2.3,0
Sekani Milligen,30.0,0.0,13.5,1.2,4.0,0.303,0.4,1.1,0.353,0.8,2.8,0.282,0.5,0.7,0.727,0.4,1.0,0
Sekou Harris,44.0,10.0,15.7,1.6,4.6,0.35,1.1,3.3,0.35,0.5,1.4,0.35,0.9,1.3,0.678,0.3,1.2,0
Sekou Wiggs,61.0,29.0,24.8,3.4,7.3,0.461,3.1,6.6,0.475,0.2,0.7,0.317,3.8,5.4,0.694,1.0,2.8,0
Selton Miguel,43.0,30.0,26.9,2.7,7.4,0.358,2.0,4.8,0.422,0.6,2.6,0.241,1.7,2.4,0.689,1.0,2.8,0
Semaj Christon,64.0,63.0,34.8,5.7,12.3,0.462,5.3,11.1,0.476,0.4,1.2,0.338,4.4,6.6,0.67,0.3,2.5,0
Semaj Henderson,32.0,0.0,6.6,0.5,1.4,0.386,0.4,0.8,0.542,0.1,0.6,0.2,0.3,0.5,0.533,0.2,0.7,0
Senario Hillman,132.0,68.0,22.2,3.1,7.6,0.409,2.6,5.6,0.462,0.5,2.0,0.261,1.1,1.6,0.702,0.7,1.6,0
Seneca Collins,89.0,29.0,16.7,1.8,4.9,0.377,0.8,1.8,0.444,1.0,3.1,0.338,0.6,0.9,0.737,0.4,1.3,0
Senecca Wall,58.0,56.0,0.667,4.9,9.6,0.513,4.4,7.7,0.563,0.6,1.9,0.303,5.2,7.3,0.719,2.2,4.3,0
Serge Afeli,46.0,1.0,5.6,0.5,1.0,0.468,0.5,1.0,0.468,0.0,0.0,0.667,0.1,0.3,0.214,0.6,1.1,0
Serge Angounou,103.0,83.0,24.0,2.7,6.3,0.431,2.3,5.0,0.461,0.4,1.3,0.319,1.0,1.4,0.685,2.0,3.6,0
Serigne Mboup,48.0,0.0,6.3,0.4,1.0,0.413,0.4,1.0,0.413,0.0,0.0,0.667,0.6,1.1,0.596,0.6,0.6,0
Sese Hassan Mobutu,6.0,0.0,10.0,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.7,0.0,0.7,0.7,1.0,0.2,1.0,0
Seth Adelsperger,123.0,15.0,9.7,1.1,1.8,0.608,1.1,1.8,0.608,0.0,0.0,0.667,0.7,1.2,0.58,0.8,1.2,0
Seth Allen,123.0,43.0,26.8,3.9,9.1,0.43,2.4,4.8,0.503,1.5,4.3,0.348,2.7,3.6,0.756,0.2,2.2,0
Seth Berger,120.0,51.0,12.4,1.2,2.4,0.485,1.0,1.7,0.578,0.2,0.7,0.264,0.5,0.8,0.6,0.8,1.5,0
Seth Callahan,5.0,0.0,3.2,0.8,0.8,1.0,0.4,0.4,1.0,0.4,0.4,1.0,0.0,0.0,0.667,0.0,0.2,0
Seth Cannon,24.0,0.0,1.6,0.2,0.5,0.333,0.1,0.3,0.375,0.0,0.2,0.25,0.0,0.2,0.2,0.2,0.4,0
Seth Cavera,10.0,0.0,2.0,0.0,0.1,0.0,0.0,0.0,0.667,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0
Seth Coblentz,11.0,0.0,1.5,0.2,0.3,0.667,0.2,0.2,1.0,0.0,0.1,0.0,0.1,0.4,0.25,0.1,0.2,0
Seth Colclasure,108.0,37.0,19.9,2.0,4.4,0.45,0.6,1.1,0.521,1.4,3.3,0.426,0.8,0.9,0.794,0.3,1.2,0
Seth Coy,24.0,1.0,10.8,1.2,2.0,0.592,1.2,2.0,0.592,0.0,0.0,0.667,0.5,0.9,0.524,0.5,1.5,0
Seth Curry,141.0,120.0,30.9,4.8,11.2,0.431,2.5,5.4,0.472,2.3,5.9,0.394,2.9,3.5,0.827,0.6,2.2,0
Seth Hinrichs,119.0,105.0,27.5,4.4,9.0,0.484,2.6,5.0,0.527,1.8,4.1,0.431,2.4,3.0,0.813,1.3,3.4,0
Seth Miller,24.0,3.0,14.5,1.5,3.4,0.432,0.8,1.3,0.613,0.7,2.1,0.32,0.1,0.3,0.5,0.6,1.2,0
Seth Wilson,7.0,0.0,6.3,0.3,2.1,0.133,0.1,0.9,0.167,0.1,1.3,0.111,0.3,0.3,1.0,0.1,0.4,0
Setric Millner Jr.,77.0,76.0,29.1,3.9,8.9,0.444,3.1,6.2,0.502,0.8,2.7,0.307,2.0,2.8,0.703,1.7,4.1,0
Seve Beech,6.0,0.0,3.0,0.3,0.5,0.667,0.2,0.2,1.0,0.2,0.3,0.5,0.0,0.0,0.667,0.0,0.2,0
Seve Cousins,17.0,0.0,2.2,0.1,0.6,0.182,0.1,0.5,0.222,0.0,0.1,0.0,0.1,0.1,0.5,0.0,0.1,0
Seventh Woods,119.0,18.0,10.8,1.0,2.6,0.376,0.9,2.1,0.411,0.1,0.5,0.23,0.6,0.9,0.647,0.1,1.1,0
Seye Aluko,116.0,71.0,26.1,2.4,5.6,0.435,2.4,5.5,0.433,0.1,0.1,0.5,2.3,3.4,0.672,2.3,2.5,0
Shabazz Muhammad,32.0,30.0,30.8,6.3,14.3,0.443,5.1,10.9,0.463,1.3,3.3,0.377,4.0,5.6,0.711,2.7,2.5,1
Shadell Millinghaus,49.0,11.0,14.3,1.7,3.8,0.457,1.3,2.4,0.53,0.4,1.4,0.328,1.3,2.1,0.644,0.8,1.5,0
Shae McNamara,113.0,10.0,12.1,1.4,2.6,0.515,1.1,1.8,0.603,0.3,0.8,0.323,0.5,0.8,0.652,0.8,1.4,0
Shae Mitchell,16.0,1.0,7.5,0.6,2.0,0.313,0.2,0.8,0.25,0.4,1.3,0.35,0.5,0.7,0.727,0.3,0.7,0
Shaft Clark,14.0,0.0,13.0,1.3,3.5,0.367,1.0,2.5,0.4,0.3,1.0,0.286,0.4,1.0,0.429,1.1,1.8,0
Shagari Alleyne,69.0,2.0,6.8,0.8,1.3,0.581,0.8,1.3,0.581,0.0,0.0,0.667,0.4,0.7,0.652,0.4,1.0,0
Shahada Wells,32.0,24.0,25.1,5.0,12.1,0.41,3.2,7.6,0.426,1.8,4.6,0.384,1.8,2.3,0.784,0.8,2.2,0
Shake Milton,87.0,80.0,34.7,4.5,9.9,0.452,2.3,4.8,0.478,2.2,5.1,0.427,2.3,2.9,0.791,0.4,3.4,0
Shakeel Moore,40.0,17.0,22.6,3.2,7.2,0.438,2.0,4.0,0.5,1.2,3.3,0.362,0.7,1.2,0.604,0.4,2.3,0
Shakeem Alcindor,5.0,0.0,7.8,0.8,1.2,0.667,0.8,1.2,0.667,0.0,0.0,0.667,0.2,0.4,0.5,0.8,1.4,0
Shakiem Mitchell,11.0,0.0,13.2,0.3,0.9,0.3,0.3,0.9,0.3,0.0,0.0,0.667,0.8,1.3,0.643,0.8,1.0,0
Shakir Brown,61.0,35.0,23.7,3.3,8.9,0.378,1.7,4.0,0.434,1.6,4.9,0.332,1.6,2.1,0.775,1.3,3.4,0
Shakwon Barrett,59.0,25.0,19.4,1.4,3.9,0.36,1.0,2.4,0.406,0.4,1.4,0.282,0.7,1.2,0.589,0.5,1.5,0
Shamar Armstrong,55.0,11.0,15.2,1.7,4.2,0.402,0.9,1.7,0.533,0.8,2.5,0.314,0.5,0.6,0.818,0.6,1.5,0
Shamar Coombs,55.0,17.0,19.2,1.8,5.1,0.353,0.9,2.2,0.408,0.9,3.0,0.313,1.3,1.8,0.747,0.6,1.5,0
Shamar Wright,71.0,55.0,24.3,2.8,6.7,0.423,2.1,4.1,0.519,0.7,2.6,0.274,1.4,2.2,0.636,1.3,2.8,0
Shamarr Bowden,68.0,28.0,16.7,2.1,5.6,0.377,0.5,1.1,0.427,1.6,4.5,0.365,0.5,0.7,0.688,0.2,0.8,0
Shamile Cabell,61.0,16.0,17.2,2.5,6.5,0.382,1.7,4.4,0.385,0.8,2.1,0.375,2.0,2.8,0.706,0.4,0.9,0
Shamir Bogues,35.0,29.0,26.7,3.0,6.8,0.439,2.6,5.3,0.487,0.4,1.4,0.26,0.9,1.5,0.588,0.8,2.5,0
Shamir McDaniel,123.0,96.0,26.2,1.8,4.9,0.376,0.7,1.8,0.42,1.1,3.1,0.351,1.4,1.9,0.777,0.8,2.1,0
ShanQuan Hemphill,76.0,74.0,26.6,4.8,8.9,0.541,4.8,8.8,0.543,0.0,0.1,0.375,1.9,3.5,0.538,1.6,3.9,0
Shandon Brown,91.0,15.0,14.1,0.6,2.0,0.285,0.5,1.5,0.323,0.1,0.6,0.189,0.4,0.6,0.702,0.1,1.2,0
Shane Acoveno,15.0,0.0,3.1,0.4,0.5,0.75,0.3,0.5,0.714,0.1,0.1,1.0,0.0,0.0,0.667,0.3,0.2,0
Shane Beaudean,61.0,26.0,24.7,0.5,2.5,0.188,0.1,1.1,0.13,0.3,1.4,0.235,0.8,1.2,0.671,0.2,1.1,0
Shane Benton,69.0,10.0,9.2,0.7,1.9,0.346,0.4,1.0,0.408,0.2,0.9,0.271,0.5,0.8,0.561,0.2,0.8,0
Shane Burrell,15.0,0.0,6.8,0.6,0.9,0.643,0.6,0.9,0.643,0.0,0.0,0.667,0.7,1.0,0.667,0.7,0.7,0
Shane Christensen,109.0,78.0,23.1,2.3,5.8,0.39,1.2,2.6,0.455,1.1,3.1,0.336,1.8,2.2,0.807,0.4,1.8,0
Shane Clark,126.0,45.0,19.8,2.0,4.5,0.446,1.5,2.9,0.496,0.6,1.6,0.354,1.2,1.6,0.715,1.5,2.2,0
Shane Hammink,115.0,45.0,19.3,2.7,5.5,0.488,2.1,3.6,0.585,0.6,1.9,0.308,1.7,2.2,0.77,0.7,1.9,0
Shane Hanson,27.0,23.0,28.1,3.4,7.8,0.438,1.4,2.8,0.513,2.0,5.0,0.396,1.3,1.5,0.85,0.6,3.3,0
Shane Harris-Tunks,96.0,5.0,11.1,0.8,1.7,0.475,0.8,1.7,0.478,0.0,0.0,0.0,0.4,0.8,0.481,0.5,1.3,0
Shane Heirman,39.0,2.0,6.1,0.2,0.7,0.286,0.0,0.2,0.167,0.2,0.6,0.318,0.2,0.3,0.636,0.1,0.6,0
Shane Henry,64.0,38.0,9.5,0.9,1.9,0.471,0.9,1.9,0.471,0.0,0.0,0.667,0.3,0.9,0.357,0.7,1.7,0
Shane Hierman,11.0,0.0,1.5,0.1,0.5,0.167,0.0,0.2,0.0,0.1,0.4,0.25,0.0,0.2,0.0,0.0,0.3,0
Shane Holsinger,7.0,0.0,2.9,0.0,1.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.6,0.6,1.0,0.1,0.3,0
Shane Hvizdzak,8.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.667,0.0,0.1,0.0,0.3,0.3,1.0,0.0,0.0,0
Shane Mahoney,44.0,0.0,7.5,0.2,0.7,0.25,0.1,0.6,0.2,0.1,0.2,0.429,0.5,0.8,0.639,0.1,0.5,0
Shane McLaughlin,125.0,80.0,26.5,1.7,4.2,0.411,1.3,2.9,0.435,0.5,1.3,0.358,1.1,1.7,0.657,0.3,2.2,0
Shane Moser,5.0,0.0,2.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.667,0.2,0.0,0
Shane Walker,115.0,88.0,24.0,2.5,6.4,0.401,2.0,4.7,0.418,0.6,1.7,0.352,2.0,2.6,0.754,1.6,3.9,0
Shane Whitfield,133.0,106.0,25.1,2.3,4.8,0.48,2.3,4.7,0.489,0.0,0.1,0.133,2.7,3.8,0.705,0.7,2.8,0
Shane Wright,45.0,16.0,5.3,0.9,2.8,0.32,0.4,1.2,0.309,0.5,1.6,0.329,0.4,0.5,0.708,0.0,0.7,0
Shannon Behling,64.0,64.0,30.1,4.1,10.4,0.398,2.7,6.0,0.455,1.4,4.4,0.322,1.2,1.9,0.639,2.2,3.8,0
Shannon Bennett,56.0,55.0,0.667,1.2,2.9,0.404,1.1,2.5,0.423,0.1,0.3,0.263,1.4,2.0,0.693,3.0,5.8,0
Shannon Bogues,65.0,32.0,29.6,5.8,12.6,0.461,4.1,8.0,0.519,1.7,4.7,0.362,3.2,4.0,0.79,0.6,2.1,0
Shannon Brown,97.0,89.0,28.0,4.3,9.4,0.457,3.2,6.3,0.503,1.1,3.1,0.364,2.5,3.0,0.831,1.0,2.4,1
Shannon Chambers,26.0,24.0,22.9,2.5,5.7,0.43,2.2,4.8,0.464,0.2,0.9,0.25,2.2,3.2,0.699,2.0,4.3,0
Shannon Hale,108.0,48.0,20.1,2.6,6.6,0.394,1.6,3.4,0.47,1.0,3.2,0.312,2.0,2.9,0.692,0.8,2.1,0
Shannon Huffstetler,39.0,1.0,6.8,0.7,1.3,0.529,0.7,1.3,0.529,0.0,0.0,0.667,0.5,0.9,0.514,1.3,1.5,0
Shaq Athie,22.0,2.0,7.4,0.5,1.5,0.364,0.5,1.5,0.375,0.0,0.0,0.0,1.0,1.9,0.561,0.5,1.3,0
Shaq Calhoun,98.0,39.0,22.0,3.1,8.0,0.385,1.6,3.5,0.455,1.5,4.5,0.333,1.6,2.1,0.766,0.5,2.1,0
Shaq Carr,48.0,8.0,17.5,1.6,3.3,0.484,1.4,2.9,0.489,0.1,0.3,0.438,1.3,1.5,0.859,0.5,1.5,0
Shaq Carter,59.0,12.0,13.2,1.6,2.8,0.573,1.6,2.8,0.571,0.0,0.0,1.0,0.8,1.3,0.645,1.1,1.9,0
Shaqquan Aaron,127.0,65.0,18.8,2.1,5.0,0.417,1.3,2.8,0.483,0.7,2.2,0.335,0.8,1.3,0.624,0.6,2.1,0
Shaquiell Mitchell,52.0,21.0,16.7,1.2,4.4,0.264,0.8,3.0,0.272,0.3,1.3,0.246,0.9,1.8,0.505,1.3,1.8,0
Shaquielle McKissic,66.0,60.0,30.0,3.6,8.0,0.451,2.6,5.1,0.516,1.0,2.9,0.335,2.6,3.9,0.667,1.2,3.8,0
Shaquille Barber,41.0,1.0,17.4,1.7,4.6,0.374,1.5,3.7,0.42,0.2,0.9,0.189,0.7,1.2,0.592,0.7,1.3,0
Shaquille Benson,12.0,1.0,6.5,0.7,2.1,0.32,0.7,2.1,0.32,0.0,0.0,0.667,0.4,0.8,0.556,1.3,0.9,0
Shaquille Boga,61.0,59.0,33.9,4.8,12.3,0.388,3.4,7.9,0.424,1.4,4.4,0.322,2.4,3.3,0.724,0.5,2.8,0
Shaquille Cleare,135.0,61.0,14.8,1.9,3.4,0.561,1.9,3.4,0.562,0.0,0.0,0.0,0.8,1.2,0.646,1.1,2.1,0
Shaquille Harris,27.0,0.0,3.4,0.5,1.3,0.4,0.3,0.7,0.474,0.2,0.6,0.313,0.1,0.4,0.4,0.1,0.3,0
Shaquille Harrison,133.0,133.0,30.2,3.9,8.7,0.444,3.6,7.5,0.479,0.2,1.2,0.216,3.2,4.9,0.645,0.9,3.6,0
Shaquille Hines,124.0,92.0,28.3,4.4,9.0,0.487,4.0,7.7,0.521,0.4,1.3,0.292,1.6,2.5,0.626,1.7,3.3,0
Shaquille Morris,134.0,82.0,17.4,3.4,6.2,0.546,3.2,5.8,0.561,0.2,0.5,0.361,1.8,2.5,0.717,1.2,3.0,0
Shaquille Walters,90.0,55.0,24.9,2.6,5.7,0.453,1.9,3.8,0.509,0.7,1.9,0.345,1.3,1.8,0.735,0.3,3.5,0
Shaquille White-Miller,121.0,88.0,22.7,1.3,3.9,0.319,0.8,2.4,0.33,0.5,1.5,0.302,1.3,1.9,0.686,0.4,1.3,0
Sharaud Curry,119.0,113.0,33.0,4.5,10.7,0.416,2.7,6.0,0.454,1.7,4.7,0.368,2.8,3.3,0.874,0.8,1.6,0
Shareif Adamu,37.0,18.0,16.0,1.4,3.3,0.438,1.4,2.8,0.485,0.1,0.5,0.167,1.2,2.2,0.568,0.8,1.6,0
Sharif Chambliss,113.0,74.0,24.7,3.1,8.1,0.38,0.8,2.4,0.341,2.3,5.7,0.397,1.4,1.7,0.832,0.3,1.6,0
Sharife Cooper,12.0,12.0,33.1,6.0,15.3,0.391,4.9,10.6,0.465,1.1,4.8,0.228,7.1,8.6,0.825,0.7,3.6,0
Sharod Minus,14.0,5.0,14.6,1.1,4.5,0.254,0.4,1.6,0.217,0.8,2.9,0.275,0.4,0.5,0.714,0.1,1.0,0
Sharone Wright Jr,64.0,22.0,16.4,1.9,4.7,0.394,1.4,3.3,0.431,0.4,1.4,0.308,0.7,1.4,0.528,0.4,1.5,0
Shaun Adams,31.0,6.0,3.9,0.3,1.1,0.286,0.2,0.6,0.316,0.1,0.5,0.25,0.5,0.7,0.714,0.4,0.6,0
Shaun Belbey,27.0,0.0,1.3,0.1,0.3,0.222,0.1,0.3,0.286,0.0,0.1,0.0,0.0,0.0,0.667,0.0,0.0,0
Shaun Curtis,20.0,0.0,4.4,0.2,0.5,0.4,0.2,0.3,0.6,0.1,0.3,0.2,0.5,0.7,0.643,0.1,0.4,0
Shaun Hemsley,13.0,2.0,5.2,0.4,1.2,0.333,0.4,1.2,0.333,0.0,0.0,0.667,0.3,0.4,0.8,0.3,0.6,0
Shaun Holtz,101.0,55.0,6.9,2.6,6.7,0.382,1.9,4.5,0.436,0.6,2.3,0.277,1.8,2.7,0.665,0.8,3.0,0
Shaun Mcvicker,48.0,20.0,0.667,0.4,0.6,0.567,0.4,0.6,0.607,0.0,0.0,0.0,0.4,0.8,0.541,0.5,1.0,0
Shaun Warrick,15.0,0.0,6.7,0.3,1.1,0.235,0.1,0.5,0.25,0.1,0.6,0.222,0.1,0.3,0.5,0.3,0.5,0
Shaun Williams,52.0,37.0,27.2,5.6,11.1,0.503,5.5,10.7,0.517,0.0,0.4,0.1,2.9,4.4,0.67,2.2,3.8,0
Shaun Wynn,110.0,83.0,24.5,2.2,5.6,0.389,1.5,3.4,0.433,0.7,2.2,0.321,1.0,1.7,0.596,1.2,2.5,0
Shavon Coleman,65.0,31.0,26.6,3.4,8.0,0.433,2.6,5.4,0.476,0.9,2.6,0.343,2.0,2.8,0.724,1.7,3.4,0
Shawn Amiker,128.0,53.0,18.0,2.3,4.5,0.498,2.2,4.1,0.521,0.1,0.4,0.26,1.5,2.3,0.646,1.0,2.0,0
Shawn Anderson,125.0,96.0,26.4,3.8,8.4,0.453,3.3,6.6,0.503,0.5,1.8,0.267,2.7,4.0,0.683,1.2,2.9,0
Shawn Atupem,126.0,63.0,23.0,3.6,6.8,0.526,3.6,6.8,0.526,0.0,0.0,0.0,1.7,3.0,0.589,1.4,2.2,0
Shawn Barlow,11.0,0.0,2.8,0.2,0.5,0.333,0.2,0.4,0.5,0.0,0.2,0.0,0.5,0.5,0.833,0.1,0.4,0
Shawn Bowen,76.0,4.0,7.1,0.3,1.2,0.281,0.2,0.6,0.289,0.2,0.6,0.273,0.1,0.2,0.5,0.3,0.6,0
Shawn Christian Jr.,11.0,0.0,4.1,0.4,1.6,0.222,0.0,0.3,0.0,0.4,1.4,0.267,0.0,0.0,0.667,0.1,0.2,0
Shawn Collette,94.0,32.0,13.5,1.1,2.9,0.36,0.5,1.1,0.436,0.6,1.9,0.316,0.4,0.5,0.725,0.5,0.8,0
Shawn Collin,8.0,0.0,2.4,0.3,1.1,0.222,0.1,0.5,0.25,0.1,0.6,0.2,0.3,0.3,1.0,0.0,0.3,0
Shawn Hall,54.0,36.0,23.3,5.0,13.3,0.372,2.3,5.3,0.433,2.7,8.1,0.333,2.1,2.6,0.794,0.5,1.7,0
Shawn Harris,85.0,7.0,9.5,1.2,3.1,0.392,0.9,1.9,0.466,0.3,1.2,0.273,0.7,1.0,0.636,0.7,0.5,0
